Date,Close
17-Aug-01,1069.2
20-Aug-01,1063.75
21-Aug-01,1068.7
23-Aug-01,1071.5
24-Aug-01,1069.15
27-Aug-01,1072.55
28-Aug-01,1070.65
29-Aug-01,1067.45
30-Aug-01,1064.15
31-Aug-01,1053.75
03-Sep-01,1048.05
04-Sep-01,1048.2
05-Sep-01,1045
06-Sep-01,1036.1
07-Sep-01,1035.2
10-Sep-01,1033.4
11-Sep-01,1023.4
12-Sep-01,982.2
13-Sep-01,971.7
14-Sep-01,919.7
17-Sep-01,872.25
18-Sep-01,900.2
19-Sep-01,912.2
20-Sep-01,898.8
21-Sep-01,854.2
24-Sep-01,869.05
25-Sep-01,861.4
26-Sep-01,873.7
27-Sep-01,890
28-Sep-01,913.85
01-Oct-01,910.1
03-Oct-01,899.65
04-Oct-01,911.65
05-Oct-01,914.6
08-Oct-01,901.95
09-Oct-01,912.7
10-Oct-01,940.35
11-Oct-01,954.9
12-Oct-01,960.4
15-Oct-01,963.4
16-Oct-01,971.25
17-Oct-01,986.25
18-Oct-01,972.05
19-Oct-01,976.65
22-Oct-01,976.4
23-Oct-01,993.2
24-Oct-01,991.2
25-Oct-01,983.2
29-Oct-01,977.45
30-Oct-01,963.1
31-Oct-01,971.9
01-Nov-01,994
02-Nov-01,997.6
05-Nov-01,991.05
06-Nov-01,1001.9
07-Nov-01,987.5
08-Nov-01,997.7
09-Nov-01,1004.05
12-Nov-01,1010.9
13-Nov-01,1005.4
14-Nov-01,1015.8
15-Nov-01,1035.7
19-Nov-01,1068.15
20-Nov-01,1050.2
21-Nov-01,1056.35
22-Nov-01,1062.45
23-Nov-01,1059
26-Nov-01,1080.6
27-Nov-01,1076.05
28-Nov-01,1070.8
29-Nov-01,1067.15
03-Dec-01,1065.4
04-Dec-01,1077.7
05-Dec-01,1104.55
06-Dec-01,1110.45
07-Dec-01,1112.3
10-Dec-01,1115.25
11-Dec-01,1110.2
12-Dec-01,1107.65
13-Dec-01,1098.75
14-Dec-01,1087.85
18-Dec-01,1082.3
19-Dec-01,1060.75
20-Dec-01,1062
21-Dec-01,1050.85
24-Dec-01,1048.5
26-Dec-01,1034.25
27-Dec-01,1020
28-Dec-01,1033.8
31-Dec-01,1059.05
01-Jan-02,1055.3
02-Jan-02,1060.75
03-Jan-02,1072.25
04-Jan-02,1096.2
07-Jan-02,1100.15
08-Jan-02,1109.9
09-Jan-02,1102.8
10-Jan-02,1098.2
11-Jan-02,1088.55
14-Jan-02,1109.8
15-Jan-02,1094.15
16-Jan-02,1090.45
17-Jan-02,1109.2
18-Jan-02,1093.15
21-Jan-02,1091.35
22-Jan-02,1092.85
23-Jan-02,1089.4
24-Jan-02,1085.3
25-Jan-02,1088.4
28-Jan-02,1071.35
29-Jan-02,1071.65
30-Jan-02,1067.45
31-Jan-02,1080.45
01-Feb-02,1081.65
04-Feb-02,1076.9
05-Feb-02,1074.25
06-Feb-02,1113.1
07-Feb-02,1110.45
08-Feb-02,1123.75
11-Feb-02,1131.55
12-Feb-02,1129.5
13-Feb-02,1135.1
14-Feb-02,1150
15-Feb-02,1159.95
18-Feb-02,1172.85
19-Feb-02,1158.9
20-Feb-02,1145.95
21-Feb-02,1149.85
22-Feb-02,1163.5
25-Feb-02,1165.45
26-Feb-02,1189.4
27-Feb-02,1189.2
28-Feb-02,1142.05
01-Mar-02,1178
04-Mar-02,1177.35
05-Mar-02,1178.5
06-Mar-02,1172.6
07-Mar-02,1193.05
08-Mar-02,1187.65
11-Mar-02,1167.85
12-Mar-02,1150.45
13-Mar-02,1157.05
14-Mar-02,1159.45
15-Mar-02,1169.75
18-Mar-02,1169.3
19-Mar-02,1152.15
20-Mar-02,1155.6
21-Mar-02,1144.2
22-Mar-02,1138.45
26-Mar-02,1123.05
27-Mar-02,1123.35
28-Mar-02,1129.55
01-Apr-02,1138.95
02-Apr-02,1136.95
03-Apr-02,1123.5
04-Apr-02,1145.9
05-Apr-02,1141.95
08-Apr-02,1135.25
09-Apr-02,1126.7
10-Apr-02,1138.5
11-Apr-02,1143.6
12-Apr-02,1146.5
15-Apr-02,1134.15
16-Apr-02,1118.75
17-Apr-02,1125.1
18-Apr-02,1129
19-Apr-02,1100.3
22-Apr-02,1104.15
23-Apr-02,1106
24-Apr-02,1110.6
25-Apr-02,1094.3
26-Apr-02,1097.4
29-Apr-02,1074.2
30-Apr-02,1084.5
02-May-02,1093.3
03-May-02,1096.95
06-May-02,1100.95
07-May-02,1110.7
08-May-02,1117.6
09-May-02,1127.6
10-May-02,1116.4
13-May-02,1119.65
14-May-02,1115.1
15-May-02,1107.8
16-May-02,1092.8
17-May-02,1090.65
20-May-02,1074.35
21-May-02,1049.2
22-May-02,1045.3
23-May-02,1026.75
24-May-02,1067
27-May-02,1062.7
28-May-02,1038.2
29-May-02,1041.65
30-May-02,1032.15
31-May-02,1028.8
03-Jun-02,1039.75
04-Jun-02,1045.4
05-Jun-02,1064.2
06-Jun-02,1064.35
07-Jun-02,1048.8
10-Jun-02,1069.9
11-Jun-02,1097.05
12-Jun-02,1092.8
13-Jun-02,1082.85
14-Jun-02,1085.7
17-Jun-02,1088.9
18-Jun-02,1074.95
19-Jun-02,1062.9
20-Jun-02,1070.05
21-Jun-02,1062.55
24-Jun-02,1061.85
25-Jun-02,1055.4
26-Jun-02,1044.2
27-Jun-02,1048.55
28-Jun-02,1057.8
01-Jul-02,1068.95
02-Jul-02,1068.05
03-Jul-02,1069.9
04-Jul-02,1070.55
05-Jul-02,1073.8
08-Jul-02,1082.05
09-Jul-02,1080.3
10-Jul-02,1071.7
11-Jul-02,1056.6
12-Jul-02,1058.25
15-Jul-02,1048
16-Jul-02,1035.95
17-Jul-02,1032.55
18-Jul-02,1041.3
19-Jul-02,1035.9
22-Jul-02,1012
23-Jul-02,1021.9
24-Jul-02,1004.05
25-Jul-02,1001.55
26-Jul-02,973.5
29-Jul-02,971.65
30-Jul-02,960.65
31-Jul-02,958.9
01-Aug-02,957.7
02-Aug-02,954.75
05-Aug-02,963.25
06-Aug-02,966.65
07-Aug-02,969.1
08-Aug-02,953.55
09-Aug-02,961.95
12-Aug-02,969.85
13-Aug-02,976.05
14-Aug-02,969.65
16-Aug-02,979.25
19-Aug-02,979.85
20-Aug-02,988.55
21-Aug-02,988.45
22-Aug-02,985.7
23-Aug-02,995.2
26-Aug-02,998.85
27-Aug-02,987.7
28-Aug-02,985.7
29-Aug-02,987.25
30-Aug-02,1010.6
02-Sep-02,1013.5
03-Sep-02,1001.1
04-Sep-02,1006.95
05-Sep-02,1008.6
06-Sep-02,995.2
09-Sep-02,998.55
11-Sep-02,998.85
12-Sep-02,1001.65
13-Sep-02,992
16-Sep-02,985.75
17-Sep-02,994.9
18-Sep-02,983.6
19-Sep-02,976.05
20-Sep-02,969.6
23-Sep-02,970.3
24-Sep-02,966.2
25-Sep-02,970.05
26-Sep-02,969.9
27-Sep-02,976.45
30-Sep-02,963.15
01-Oct-02,955.2
03-Oct-02,948.2
04-Oct-02,948.2
07-Oct-02,954.75
08-Oct-02,960.8
09-Oct-02,954.75
10-Oct-02,958.45
11-Oct-02,971.05
14-Oct-02,972.45
16-Oct-02,973.6
17-Oct-02,973.3
18-Oct-02,971.65
21-Oct-02,967.35
22-Oct-02,962.5
23-Oct-02,957.35
24-Oct-02,946.9
25-Oct-02,932.2
28-Oct-02,922.7
29-Oct-02,936.9
30-Oct-02,937.75
31-Oct-02,951.4
01-Nov-02,951.45
04-Nov-02,962.1
05-Nov-02,962.3
07-Nov-02,960.7
08-Nov-02,956.95
11-Nov-02,954.05
12-Nov-02,959.85
13-Nov-02,962.65
14-Nov-02,971.9
15-Nov-02,990.35
18-Nov-02,996.85
20-Nov-02,1001.6
21-Nov-02,1008.75
22-Nov-02,1020.15
25-Nov-02,1026.2
26-Nov-02,1036.15
27-Nov-02,1031.1
28-Nov-02,1049.7
29-Nov-02,1050.15
02-Dec-02,1067.9
03-Dec-02,1055
04-Dec-02,1036.4
05-Dec-02,1045.95
06-Dec-02,1069.8
09-Dec-02,1058.65
10-Dec-02,1063.7
11-Dec-02,1069.75
12-Dec-02,1077
13-Dec-02,1086.2
16-Dec-02,1078.45
17-Dec-02,1073.25
18-Dec-02,1077.95
19-Dec-02,1076
20-Dec-02,1079.3
23-Dec-02,1076
24-Dec-02,1085
26-Dec-02,1094.8
27-Dec-02,1098.4
30-Dec-02,1091.95
31-Dec-02,1093.5
01-Jan-03,1100.15
02-Jan-03,1093.05
03-Jan-03,1089.6
06-Jan-03,1084.35
07-Jan-03,1081.8
08-Jan-03,1089.35
09-Jan-03,1097.35
10-Jan-03,1080.25
13-Jan-03,1073.75
14-Jan-03,1078.95
15-Jan-03,1085
16-Jan-03,1088.35
17-Jan-03,1086.5
20-Jan-03,1076.35
21-Jan-03,1077.9
22-Jan-03,1082.9
23-Jan-03,1070.9
24-Jan-03,1056.05
27-Jan-03,1037.65
28-Jan-03,1046.2
29-Jan-03,1037.2
30-Jan-03,1034.6
31-Jan-03,1041.85
03-Feb-03,1055.3
04-Feb-03,1054.8
05-Feb-03,1047.4
06-Feb-03,1063.6
07-Feb-03,1057.5
10-Feb-03,1048.6
11-Feb-03,1048
12-Feb-03,1044.45
14-Feb-03,1036
17-Feb-03,1058.2
18-Feb-03,1059.3
19-Feb-03,1064.3
20-Feb-03,1065.6
21-Feb-03,1066.15
24-Feb-03,1070.15
25-Feb-03,1055.55
26-Feb-03,1049.65
27-Feb-03,1052.95
28-Feb-03,1063.4
03-Mar-03,1058.85
04-Mar-03,1046.6
05-Mar-03,1040.7
06-Mar-03,1031.25
07-Mar-03,1017.1
10-Mar-03,1006.7
11-Mar-03,1014.55
12-Mar-03,1001.7
13-Mar-03,999.65
17-Mar-03,993
19-Mar-03,1003.9
20-Mar-03,1025.25
21-Mar-03,1030.55
22-Mar-03,1037.15
24-Mar-03,1013.9
25-Mar-03,1011.3
26-Mar-03,1013.85
27-Mar-03,1002.7
28-Mar-03,1000.6
31-Mar-03,978.2
01-Apr-03,984.3
02-Apr-03,999.4
03-Apr-03,1009.15
04-Apr-03,1016.95
07-Apr-03,1031.5
08-Apr-03,1018.1
09-Apr-03,1004.85
10-Apr-03,962.2
11-Apr-03,949.8
15-Apr-03,951.2
16-Apr-03,958.65
17-Apr-03,940.7
21-Apr-03,947.2
22-Apr-03,943.5
23-Apr-03,934.2
24-Apr-03,929.7
25-Apr-03,924.3
28-Apr-03,929.5
29-Apr-03,932.3
30-Apr-03,934.05
02-May-03,938.3
05-May-03,945.4
06-May-03,951.85
07-May-03,950.15
08-May-03,941.55
09-May-03,937.85
12-May-03,936
13-May-03,944.2
14-May-03,952.15
15-May-03,959.85
16-May-03,973.1
19-May-03,966.55
20-May-03,971.55
21-May-03,968
22-May-03,963.25
23-May-03,967.9
26-May-03,982.45
27-May-03,976.85
28-May-03,990.8
29-May-03,1002.6
30-May-03,1006.8
02-Jun-03,1015.15
03-Jun-03,1010.65
04-Jun-03,1021.05
05-Jun-03,1035.05
06-Jun-03,1046.4
09-Jun-03,1052.1
10-Jun-03,1037.8
11-Jun-03,1044.1
12-Jun-03,1051.3
13-Jun-03,1056.2
16-Jun-03,1051.8
17-Jun-03,1081.95
18-Jun-03,1086.75
19-Jun-03,1092.55
20-Jun-03,1100.25
23-Jun-03,1089.2
24-Jun-03,1085.35
25-Jun-03,1106.65
26-Jun-03,1116.35
27-Jun-03,1125.55
30-Jun-03,1134.15
01-Jul-03,1130.7
02-Jul-03,1133.8
03-Jul-03,1144.65
04-Jul-03,1138.45
07-Jul-03,1140.55
08-Jul-03,1145.9
09-Jul-03,1141.05
10-Jul-03,1162.35
11-Jul-03,1161.65
14-Jul-03,1171.5
15-Jul-03,1159.85
16-Jul-03,1168.75
17-Jul-03,1152
18-Jul-03,1140
21-Jul-03,1115.8
22-Jul-03,1109.2
23-Jul-03,1119.05
24-Jul-03,1139.45
25-Jul-03,1162.75
28-Jul-03,1169.2
29-Jul-03,1174.75
30-Jul-03,1183
31-Jul-03,1185.85
01-Aug-03,1195.75
04-Aug-03,1203.6
05-Aug-03,1184.45
06-Aug-03,1171.05
07-Aug-03,1196.95
08-Aug-03,1222.65
11-Aug-03,1232.85
12-Aug-03,1234.75
13-Aug-03,1246.9
14-Aug-03,1247.75
18-Aug-03,1281.4
19-Aug-03,1277.7
20-Aug-03,1287.4
21-Aug-03,1300.95
22-Aug-03,1311.15
25-Aug-03,1271.1
26-Aug-03,1318.2
27-Aug-03,1340.3
28-Aug-03,1341.05
29-Aug-03,1356.55
01-Sep-03,1375.95
02-Sep-03,1385.45
03-Sep-03,1359.35
04-Sep-03,1372.7
05-Sep-03,1398.4
08-Sep-03,1417.35
09-Sep-03,1407.05
10-Sep-03,1409.55
11-Sep-03,1403.15
12-Sep-03,1372.1
15-Sep-03,1329.25
16-Sep-03,1357.95
17-Sep-03,1341.6
18-Sep-03,1302.35
19-Sep-03,1322.15
22-Sep-03,1302.9
23-Sep-03,1328.2
24-Sep-03,1372.05
25-Sep-03,1357.2
26-Sep-03,1386.95
29-Sep-03,1399.95
30-Sep-03,1417.1
01-Oct-03,1420.85
03-Oct-03,1449.3
06-Oct-03,1478.9
07-Oct-03,1477.85
08-Oct-03,1478.6
09-Oct-03,1502.1
10-Oct-03,1523.1
13-Oct-03,1546.75
14-Oct-03,1520.8
15-Oct-03,1537
16-Oct-03,1555.7
17-Oct-03,1569.45
20-Oct-03,1542.7
21-Oct-03,1506.5
22-Oct-03,1494.1
23-Oct-03,1470.45
24-Oct-03,1506.05
25-Oct-03,1521.95
27-Oct-03,1485.3
28-Oct-03,1481.75
29-Oct-03,1498.45
30-Oct-03,1516.85
31-Oct-03,1555.9
03-Nov-03,1601.65
04-Nov-03,1618.7
05-Nov-03,1609.15
06-Nov-03,1612.2
07-Nov-03,1592.05
10-Nov-03,1594.5
11-Nov-03,1601.15
12-Nov-03,1603.8
13-Nov-03,1579.95
14-Nov-03,1550.45
15-Nov-03,1562.8
17-Nov-03,1579.9
18-Nov-03,1564.4
19-Nov-03,1540.6
20-Nov-03,1522.3
21-Nov-03,1540.7
24-Nov-03,1543.9
25-Nov-03,1568.65
27-Nov-03,1598.35
28-Nov-03,1615.25
01-Dec-03,1657.65
02-Dec-03,1658.5
03-Dec-03,1670.5
04-Dec-03,1675.2
05-Dec-03,1645.8
08-Dec-03,1646.25
09-Dec-03,1675.85
10-Dec-03,1686.9
11-Dec-03,1695.4
12-Dec-03,1698.9
15-Dec-03,1723.95
16-Dec-03,1736.25
17-Dec-03,1733.25
18-Dec-03,1756.1
19-Dec-03,1778.55
22-Dec-03,1789.15
23-Dec-03,1780.3
24-Dec-03,1808.7
26-Dec-03,1837.05
29-Dec-03,1874.05
30-Dec-03,1873.25
31-Dec-03,1879.75
01-Jan-04,1912.25
02-Jan-04,1946.05
05-Jan-04,1955
06-Jan-04,1926.7
07-Jan-04,1916.75
08-Jan-04,1968.55
09-Jan-04,1971.9
12-Jan-04,1945.6
13-Jan-04,1963.6
14-Jan-04,1982.15
15-Jan-04,1944.45
16-Jan-04,1900.65
19-Jan-04,1935.35
20-Jan-04,1893.25
21-Jan-04,1824.6
22-Jan-04,1770.5
23-Jan-04,1847.55
27-Jan-04,1904.7
28-Jan-04,1863.1
29-Jan-04,1843.6
30-Jan-04,1809.75
03-Feb-04,1769
04-Feb-04,1822.2
05-Feb-04,1804.5
06-Feb-04,1833.65
09-Feb-04,1880.7
10-Feb-04,1880.75
11-Feb-04,1891.5
12-Feb-04,1885.3
13-Feb-04,1913.6
16-Feb-04,1913.55
17-Feb-04,1920.1
18-Feb-04,1916.45
19-Feb-04,1858.3
20-Feb-04,1852.65
23-Feb-04,1808.2
24-Feb-04,1821.35
25-Feb-04,1786.8
26-Feb-04,1765.8
27-Feb-04,1800.3
01-Mar-04,1852.7
03-Mar-04,1860.4
04-Mar-04,1843.85
05-Mar-04,1867.7
08-Mar-04,1885.25
09-Mar-04,1866.05
10-Mar-04,1844.35
11-Mar-04,1805.4
12-Mar-04,1812.2
15-Mar-04,1763.4
16-Mar-04,1749.35
17-Mar-04,1749.85
18-Mar-04,1716.65
19-Mar-04,1725.1
22-Mar-04,1685
23-Mar-04,1696.4
24-Mar-04,1692.1
25-Mar-04,1704.45
26-Mar-04,1747.5
29-Mar-04,1762.05
30-Mar-04,1750.15
31-Mar-04,1771.9
01-Apr-04,1819.65
02-Apr-04,1841.1
05-Apr-04,1856.6
06-Apr-04,1851.15
07-Apr-04,1848.7
08-Apr-04,1853.55
12-Apr-04,1838.2
13-Apr-04,1878.45
15-Apr-04,1861.95
16-Apr-04,1868.95
17-Apr-04,1868.1
19-Apr-04,1844.05
20-Apr-04,1844.25
21-Apr-04,1873.35
22-Apr-04,1889.55
23-Apr-04,1892.45
27-Apr-04,1817.25
28-Apr-04,1816.55
29-Apr-04,1808.95
30-Apr-04,1796.1
03-May-04,1766.7
04-May-04,1793.1
05-May-04,1809.9
06-May-04,1832.8
07-May-04,1804.45
10-May-04,1769.1
11-May-04,1699.45
12-May-04,1711.1
13-May-04,1717.5
14-May-04,1582.4
17-May-04,1388.75
18-May-04,1503.95
19-May-04,1567.85
20-May-04,1543.85
21-May-04,1560.2
24-May-04,1608.85
25-May-04,1606.7
26-May-04,1598.8
27-May-04,1586.4
28-May-04,1508.75
31-May-04,1483.6
01-Jun-04,1507.9
02-Jun-04,1535.2
03-Jun-04,1495.1
04-Jun-04,1521.1
07-Jun-04,1542.55
08-Jun-04,1550.55
09-Jun-04,1548.3
